,SYM_A,SYM_A_NAME,SYM_A_INDUSTRY,OPEN_A,CLOSE_A,AXIS_LOT_SIZE,TRADE_A,SYM_B,SYM_B_NAME,SYM_B_INDUSTRY,OPEN_B,CLOSE_B,PAIR_LOT_SIZE,TRADE_B,CORR_3M,CORR_1Y,COINT_3M,COINT_1Y,SIGMA,ABS_SIGMA,LAST_DAY_SIGMA,DEV_RATE,LOT_SIZE_DIFF,total_profit,average_profit,average_pl,total_times,plus_times,minus_times,pl_times,open_days,stop_profit_times,stop_loss_times,max_day_over_times,DATE_3M_ago,CLOSE_A_3M_ago,CLOSE_B_3M_ago,DATE_6M_ago,CLOSE_A_6M_ago,CLOSE_B_6M_ago,DATE_1y_ago,CLOSE_A_1y_ago,CLOSE_B_1y_ago,DATE_2y_ago,CLOSE_A_2y_ago,CLOSE_B_2y_ago
3248,4061,デンカ,化学,2700.0,2715.0,400,BUY,9076,セイノーホールディングス,陸運業,1471.0,1477.0,700,SELL,0.64089155727533,0.8685182472767505,0.37710533005772867,0.0013286142907794475,-1.4313699667770887,1.4313699667770887,1.524418850669334,-12.68,4.8,754780.0,50319.0,2.57,15,11,4,73.33,17.0,5,2,8,2020/03/02,2657.0,1154.0,2019/12/02,3255.0,1459.0,2019/06/02,3065.0,1403.0,2018/06/02,4005.0,2044.0
1584,3863,日本製紙,パルプ・紙,1576.0,1586.0,600,BUY,8136,サンリオ,卸売業,1828.0,1836.0,500,SELL,0.7377914933451821,0.9275881603017905,0.05945417444164552,0.026024300091984694,-1.3751087527269594,1.3751087527269594,1.2836538444578842,-12.75,3.66,752785.0,41821.0,1.98,18,11,7,61.11,17.0,9,3,6,2020/03/02,1566.0,1627.0,2019/12/02,1896.0,2241.0,2019/06/02,1851.0,2391.0,2018/06/02,1915.0,2026.0
2935,5301,東海カーボン,ガラス・土石製品,1000.0,994.0,1000,SELL,5334,日本特殊陶業,ガラス・土石製品,1751.0,1734.0,600,BUY,0.7097541479575643,0.8824464095207116,0.020613273721252146,0.08198593643030716,0.10208727336639996,0.10208727336639996,0.017257314022068367,0.65,4.46,752256.0,44250.0,2.22,17,12,5,70.59,16.0,8,2,7,2020/03/02,961.0,1744.0,2019/12/02,1096.0,2192.0,2019/06/02,1052.0,1845.0,2018/06/02,2288.0,3095.0
3535,4182,三菱瓦斯化学,化学,1620.0,1640.0,600,SELL,4544,みらかホールディングス,サービス業,2600.0,2569.0,400,BUY,0.6813737040075274,0.8528760781920646,0.4170636381484193,0.009019065466946818,1.343165193838712,1.343165193838712,1.2962999042032897,11.19,4.24,748349.0,49890.0,2.51,15,10,5,66.67,16.0,7,0,8,2020/03/02,1569.0,2707.0,2019/12/02,1694.0,2739.0,2019/06/02,1351.0,2478.0,2018/06/02,2863.0,3590.0
3530,4568,第一三共,医薬品,9348.0,9090.0,100,SELL,9697,カプコン,情報・通信業,3915.0,3900.0,200,BUY,0.9101291375855101,0.8531731245663007,0.025017284395817407,0.015222418871893562,0.583324770503152,0.583324770503152,1.2161552967602802,3.28,14.19,746229.0,67839.0,4.17,11,11,0,100.0,16.0,5,0,6,2020/03/02,6730.0,3070.0,2019/12/02,7025.0,2616.0,2019/06/02,5448.0,2203.0,2018/06/02,3750.0,2570.0
238,6136,オーエスジー,機械,1577.0,1574.0,600,SELL,9024,西武ホールディングス,陸運業,1397.0,1442.0,700,BUY,0.7667148712389796,0.9644976504200145,0.03310050722411908,0.004507635717844945,0.2353733757042684,0.2353733757042684,0.5454213350195203,1.13,6.88,743296.0,74330.0,3.81,10,9,1,90.0,16.0,6,0,4,2020/03/02,1623.0,1494.0,2019/12/02,2243.0,1907.0,2019/06/02,2013.0,1834.0,2018/06/02,2335.0,1816.0
295,2531,宝ホールディングス,食料品,876.0,899.0,1100,SELL,8179,ロイヤルホールディングス,小売業,1903.0,1971.0,500,BUY,0.7666146121544243,0.9620363327524636,0.0322936346015792,0.000970670104821749,0.6289030515259653,0.6289030515259653,0.2306898501391544,3.29,0.35,743025.0,53073.0,2.69,14,11,3,78.57,17.0,4,0,10,2020/03/02,828.0,1847.0,2019/12/02,1052.0,2542.0,2019/06/02,1158.0,2649.0,2018/06/02,1318.0,2953.0
3554,2730,エディオン,小売業,989.0,992.0,900,BUY,7730,マニー,精密機器,2949.0,2917.0,300,SELL,0.7494658947622497,0.8513982845439452,0.2750784558613597,0.0551226463926519,-1.6866005785599087,1.6866005785599087,1.7410024000465656,-11.7,2.02,739250.0,52804.0,2.57,14,9,5,64.29,19.0,6,0,8,2020/03/02,917.0,2321.0,2019/12/02,1177.0,2957.0,2019/06/02,944.0,2237.0,2018/06/02,1133.0,1753.0
1100,5991,日本発條,金属製品,747.0,754.0,1400,SELL,7278,エクセディ,輸送用機器,1722.0,1770.0,600,BUY,0.7732491216715589,0.9401294629497204,0.05467339216103638,0.05512373219844293,0.01194909512220816,0.01194909512220816,0.5516464974144594,0.06,0.6,737246.0,46078.0,2.19,16,13,3,81.25,17.0,4,0,12,2020/03/02,810.0,1996.0,2019/12/02,978.0,2458.0,2019/06/02,793.0,2128.0,2018/06/02,1103.0,3565.0
2094,1928,積水ハウス,建設業,2023.0,2038.0,500,BUY,3288,オープンハウス,不動産業,3090.0,3090.0,300,SELL,0.9262600061484682,0.9127617531454039,0.0546456275093537,0.0019232495902371256,-2.052405986377314,2.052405986377314,2.01023683032578,-18.48,9.92,736996.0,49133.0,2.3,15,10,5,66.67,14.0,9,2,4,2020/03/02,2105.0,2780.0,2019/12/02,2346.0,2999.0,2019/06/02,1734.0,2215.0,2018/06/02,1997.0,3335.0
2847,4917,マンダム,化学,2164.0,2203.0,500,BUY,7259,アイシン精機,輸送用機器,3455.0,3440.0,300,SELL,0.7436955063472047,0.8861626819430298,0.05701019047188857,0.051800867307136816,-1.2283853625744532,1.2283853625744532,1.2800270334975026,-10.63,6.73,736594.0,81844.0,4.21,9,8,1,88.89,18.0,4,0,5,2020/03/02,2310.0,3410.0,2019/12/02,2993.0,4235.0,2019/06/02,2636.0,3585.0,2018/06/02,3505.0,5710.0
2012,6183,ベルシステム２４ホールディングス,サービス業,1363.0,1358.0,800,SELL,6471,日本精工,機械,805.0,817.0,1300,BUY,0.8900346978225979,0.9153756212730568,0.09710055266153861,0.047051587136785804,0.04001259723818483,0.04001259723818483,0.6637603306787762,0.2,2.24,729932.0,36497.0,1.76,20,14,6,70.0,14.0,9,3,8,2020/03/02,1312.0,806.0,2019/12/02,1705.0,1062.0,2019/06/02,1565.0,869.0,2018/06/02,1815.0,1277.0
2464,1963,日揮,建設業,1132.0,1136.0,900,BUY,3048,ビックカメラ,小売業,1125.0,1146.0,900,SELL,0.6066365705503902,0.9004072384979,0.04384565305760879,0.010405402066251323,-0.8880875641395256,0.8880875641395256,0.8520231909419403,-14.23,0.87,728955.0,40498.0,1.99,18,13,5,72.22,17.0,8,3,7,2020/03/02,1336.0,974.0,2019/12/02,1636.0,1229.0,2019/06/02,1373.0,1096.0,2018/06/02,2287.0,1678.0
1020,2531,宝ホールディングス,食料品,876.0,899.0,1200,SELL,5020,ＪＸＴＧホールディングス,石油・石炭製品,415.5,419.3,2600,BUY,0.8437279593105751,0.9420856156704052,0.009960623494008461,0.07433564189886802,1.292584774281471,1.292584774281471,0.6489656672469338,5.05,1.05,728263.0,66206.0,3.19,11,10,1,90.91,15.0,6,1,4,2020/03/02,828.0,423.9,2019/12/02,1052.0,487.6,2019/06/02,1158.0,507.2,2018/06/02,1318.0,715.3
2221,1824,前田建設工業,建設業,857.0,862.0,1100,BUY,6479,ミネベアミツミ,電気機器,1934.0,1979.0,500,SELL,0.8285393499711851,0.9082300873717709,0.40833708570926597,0.012424856949202657,-2.307481164493939,2.307481164493939,2.126930545830099,-12.35,4.17,728099.0,40450.0,1.94,18,11,7,61.11,19.0,6,0,12,2020/03/02,945.0,1866.0,2019/12/02,997.0,2192.0,2019/06/02,897.0,1585.0,2018/06/02,1228.0,2057.0
718,5110,住友ゴム工業,ゴム製品,1105.0,1126.0,900,SELL,7186,コンコルディア・フィナンシャルグループ,銀行業,356.0,353.0,2900,BUY,0.8357482815508729,0.9493684912457403,0.07743196520237888,0.09705029145102612,0.14892920487268865,0.14892920487268865,0.37514703811987454,0.76,1.02,724252.0,45266.0,2.2,16,13,3,81.25,20.0,3,0,13,2020/03/02,1108.0,360.0,2019/12/02,1394.0,445.0,2019/06/02,1179.0,406.0,2018/06/02,1871.0,638.0
1012,3105,日清紡ホールディングス,電気機器,824.0,832.0,1300,BUY,4042,東ソー,化学,1531.0,1538.0,700,SELL,0.8303161790390213,0.9421600299982279,0.48580428440381634,0.035850649784889534,-0.6268889823567744,0.6268889823567744,0.8721329750595161,-4.32,0.46,723944.0,45246.0,2.24,16,10,6,62.5,19.0,4,0,12,2020/03/02,877.0,1450.0,2019/12/02,1012.0,1647.0,2019/06/02,735.0,1341.0,2018/06/02,1331.0,1967.0
1402,1605,国際石油開発帝石,鉱業,753.2,757.0,1200,SELL,4917,マンダム,化学,2164.0,2203.0,400,BUY,0.782319993714998,0.932893013581793,0.038956480240115575,0.05125548240061363,0.10271027539804642,0.10271027539804642,0.037638721782084425,1.27,3.09,723229.0,42543.0,2.34,17,13,4,76.47,17.0,7,1,9,2020/03/02,927.7,2310.0,2019/12/02,1071.0,2993.0,2019/06/02,862.3,2636.0,2018/06/02,1232.5,3505.0
840,3099,三越伊勢丹ホールディングス,小売業,727.0,726.0,1500,BUY,7189,西日本フィナンシャルホールディングス,銀行業,742.0,762.0,1400,SELL,0.7192507433801646,0.9461773755833831,0.05290294396588983,0.0015466326153290887,-1.7433407595871633,1.7433407595871633,1.4880841691301492,-13.94,2.08,722233.0,51588.0,2.41,14,10,4,71.43,17.0,5,0,9,2020/03/02,705.0,636.0,2019/12/02,987.0,849.0,2019/06/02,900.0,783.0,2018/06/02,1358.0,1337.0
892,2327,日鉄ソリューションズ,情報・通信業,3075.0,3075.0,300,BUY,6183,ベルシステム２４ホールディングス,サービス業,1363.0,1358.0,700,SELL,0.8090446664327173,0.9452301877071005,0.021948566165595224,0.0013536420698402698,-0.16967604192438376,0.16967604192438376,0.4608194575706636,-1.33,3.05,721698.0,55515.0,2.96,13,9,4,69.23,16.0,7,2,4,2020/03/02,2962.0,1312.0,2019/12/02,3840.0,1705.0,2019/06/02,3310.0,1565.0,2018/06/02,3030.0,1815.0
1866,1662,石油資源開発,鉱業,2018.0,2039.0,500,BUY,5938,ＬＩＸＩＬグループ,金属製品,1549.0,1589.0,600,SELL,0.8138294696889884,0.9198401068481478,0.34233782401825336,0.05838268764525965,-2.311609024501562,2.311609024501562,2.636091330342925,-12.79,6.48,720782.0,55445.0,2.79,13,9,4,69.23,15.0,8,1,4,2020/03/02,2292.0,1553.0,2019/12/02,2850.0,1906.0,2019/06/02,2181.0,1380.0,2018/06/02,2840.0,2416.0
2159,6925,ウシオ電機,電気機器,1384.0,1518.0,600,SELL,8905,イオンモール,不動産業,1554.0,1587.0,600,BUY,0.7494546705323558,0.910462019066812,0.008002722944231946,0.009648200530095912,2.923419244789865,2.923419244789865,1.169500492433952,14.78,4.35,720293.0,37910.0,1.85,19,10,9,52.63,18.0,6,0,13,2020/03/02,1338.0,1535.0,2019/12/02,1644.0,1742.0,2019/06/02,1322.0,1563.0,2018/06/02,1423.0,2083.0
512,2433,博報堂ＤＹホールディングス,サービス業,1330.0,1352.0,800,SELL,5233,太平洋セメント,ガラス・土石製品,2568.0,2566.0,400,BUY,0.8727375733541353,0.9551062384446538,0.054384273120198515,0.05251679937527955,0.06809204449514568,0.06809204449514568,0.2431204173713576,0.42,5.38,720134.0,37902.0,1.84,19,11,8,57.89,18.0,6,1,12,2020/03/02,1249.0,2544.0,2019/12/02,1769.0,3250.0,2019/06/02,1719.0,3160.0,2018/06/02,1689.0,4025.0
1763,6995,東海理化電機製作所,輸送用機器,1596.0,1633.0,600,BUY,9715,トランス・コスモス,サービス業,2588.0,2567.0,400,SELL,0.883964283444632,0.9229409485656723,0.3023069879216136,0.035876387025737255,-0.7384207210507481,0.7384207210507481,0.9981893330108992,-5.26,4.58,714206.0,47614.0,2.65,15,13,2,86.67,17.0,7,1,7,2020/03/02,1587.0,2374.0,2019/12/02,2125.0,2899.0,2019/06/02,1632.0,2340.0,2018/06/02,2157.0,2683.0
2590,3099,三越伊勢丹ホールディングス,小売業,727.0,726.0,1500,BUY,6326,クボタ,機械,1506.0,1537.5,700,SELL,0.7550334620846989,0.8958593679296675,0.1245250851539319,0.06159423301252567,-0.4875100538646219,0.4875100538646219,0.2588660284361486,-2.33,1.18,714202.0,51014.0,2.38,14,11,3,78.57,20.0,5,0,9,2020/03/02,705.0,1492.0,2019/12/02,987.0,1707.0,2019/06/02,900.0,1656.0,2018/06/02,1358.0,1840.0
1157,5334,日本特殊陶業,ガラス・土石製品,1751.0,1734.0,600,BUY,6183,ベルシステム２４ホールディングス,サービス業,1363.0,1358.0,800,SELL,0.9228882087488306,0.9388395033849903,0.05687658482759383,0.00352978314816048,-0.481780912549674,0.481780912549674,0.4906214946651548,-2.62,4.42,712926.0,59410.0,2.8,12,9,3,75.0,18.0,6,1,5,2020/03/02,1744.0,1312.0,2019/12/02,2192.0,1705.0,2019/06/02,1845.0,1565.0,2018/06/02,3095.0,1815.0
24,3407,旭化成,化学,857.2,877.9,1000,SELL,6371,椿本チエイン,機械,2787.0,2837.0,300,BUY,0.9337067273594386,0.980086029931409,0.003724825803147787,0.08352969495954876,0.3991835598549276,0.3991835598549276,0.4207555137511652,1.28,3.15,709399.0,59117.0,3.18,12,9,3,75.0,19.0,5,0,7,2020/03/02,889.4,2898.0,2019/12/02,1227.5,3790.0,2019/06/02,1091.5,3240.0,2018/06/02,1499.0,4340.0
617,3291,飯田グループホールディングス,不動産業,1625.0,1645.0,500,SELL,4917,マンダム,化学,2164.0,2203.0,400,BUY,0.7328512553541391,0.9522424824766336,0.2520788425170769,0.00044474502944619155,2.3436851804086785,2.3436851804086785,2.8854994965622947,9.25,6.66,707306.0,64301.0,3.21,11,10,1,90.91,19.0,4,0,7,2020/03/02,1500.0,2310.0,2019/12/02,1911.0,2993.0,2019/06/02,1709.0,2636.0,2018/06/02,2116.0,3505.0
1373,3099,三越伊勢丹ホールディングス,小売業,727.0,726.0,1400,BUY,5233,太平洋セメント,ガラス・土石製品,2568.0,2566.0,400,SELL,0.6601717803738645,0.9334444027256158,0.10161439064195893,0.019121544346194112,-0.5389778790552892,0.5389778790552892,0.6243252785832125,-5.43,0.97,706602.0,37190.0,1.97,19,12,7,63.16,18.0,6,1,12,2020/03/02,705.0,2544.0,2019/12/02,987.0,3250.0,2019/06/02,900.0,3160.0,2018/06/02,1358.0,4025.0
3036,2175,エス・エム・エス,サービス業,2776.0,2738.0,300,SELL,5713,住友金属鉱山,非鉄金属,2992.0,3000.0,300,BUY,0.9332752451331834,0.8784113319679622,0.06649837402104636,0.04314377037997024,0.887265537342947,0.887265537342947,1.248312185562627,5.96,8.73,706428.0,50459.0,2.5,14,9,5,64.29,15.0,7,2,5,2020/03/02,2073.0,2636.5,2019/12/02,3015.0,3334.0,2019/06/02,2605.0,2793.5,2018/06/02,2058.0,4382.0
2972,3632,グリー,情報・通信業,457.0,456.0,1700,BUY,9602,東宝,情報・通信業,3910.0,3985.0,200,SELL,0.8337984254336268,0.8807836766692401,0.09446699539177039,0.038467381076701807,-1.0820211680582985,1.0820211680582985,1.0955460515584563,-4.45,2.74,706265.0,58855.0,3.05,12,9,3,75.0,18.0,7,1,4,2020/03/02,433.0,3380.0,2019/12/02,516.0,4450.0,2019/06/02,486.0,4695.0,2018/06/02,647.0,3735.0
877,6501,日立製作所,電気機器,3600.0,3640.0,300,BUY,6925,ウシオ電機,電気機器,1384.0,1518.0,700,SELL,0.7821873853556677,0.9455723919016636,0.16114206457166425,0.014793336626016932,-2.527177938692003,2.527177938692003,0.8606912707515352,-16.99,2.69,704721.0,50337.0,2.81,14,10,4,71.43,20.0,4,0,10,2020/03/02,3601.0,1338.0,2019/12/02,4252.0,1644.0,2019/06/02,3709.0,1322.0,2018/06/02,4005.5,1423.0
2118,7186,コンコルディア・フィナンシャルグループ,銀行業,356.0,353.0,2700,BUY,9678,カナモト,サービス業,2347.0,2358.0,400,SELL,0.7631144140620857,0.9119436903667236,0.24635351986573,0.04860224795517421,-0.20925197266922088,0.20925197266922088,0.0016433613865964795,-0.98,1.05,701960.0,58497.0,2.84,12,9,3,75.0,18.0,5,0,7,2020/03/02,360.0,2360.0,2019/12/02,445.0,3140.0,2019/06/02,406.0,2352.0,2018/06/02,638.0,3760.0
1672,6752,パナソニック,電気機器,955.0,959.0,900,SELL,8586,日立キャピタル,その他金融業,2258.0,2260.0,400,BUY,0.7127016901798964,0.9252341160066152,0.08054740711359887,0.029169488682958773,1.116301495573094,1.116301495573094,1.2790159467978666,7.41,4.52,699339.0,41138.0,2.07,17,13,4,76.47,19.0,6,0,11,2020/03/02,1011.0,2823.0,2019/12/02,1029.5,2667.0,2019/06/02,858.3,2232.0,2018/06/02,1524.5,2838.0
955,4917,マンダム,化学,2164.0,2203.0,400,BUY,8308,りそなホールディングス,銀行業,380.1,380.0,2300,SELL,0.830649869694432,0.9437893297738709,0.00014402903434329492,0.025683100378279092,-1.097027736021032,1.097027736021032,1.393288505832082,-5.51,0.82,698239.0,49874.0,2.55,14,11,3,78.57,20.0,5,0,9,2020/03/02,2310.0,397.7,2019/12/02,2993.0,468.3,2019/06/02,2636.0,455.1,2018/06/02,3505.0,639.2
2077,4045,東亞合成,化学,1039.0,1047.0,800,SELL,4917,マンダム,化学,2164.0,2203.0,400,BUY,0.7565176337079504,0.9132253842963564,0.11117641805373213,0.0651574036346427,0.6917447661627643,0.6917447661627643,0.6729400444933245,3.01,4.95,697143.0,41008.0,2.04,17,14,3,82.35,19.0,5,0,12,2020/03/02,1067.0,2310.0,2019/12/02,1252.0,2993.0,2019/06/02,1175.0,2636.0,2018/06/02,1321.0,3505.0
3517,4290,プレステージ・インターナショナル,サービス業,929.0,918.0,1100,BUY,9468,ＫＡＤＯＫＡＷＡ,情報・通信業,1763.0,1740.0,600,SELL,0.8508439276770886,0.8537338720881527,0.15268618547673052,0.005230800084745078,-0.9607743455594064,0.9607743455594064,0.7919803067906918,-7.46,3.28,696647.0,38703.0,1.84,18,13,5,72.22,15.0,8,3,7,2020/03/02,864.0,1424.0,2019/12/02,933.0,1820.0,2019/06/02,722.0,1443.0,2018/06/02,808.0,1186.0
1161,3291,飯田グループホールディングス,不動産業,1625.0,1645.0,500,SELL,6301,小松製作所,機械,2213.5,2220.5,400,BUY,0.6582776708976267,0.9387465738773673,0.015024088836221463,0.0820326111915109,0.0514648967791366,0.0514648967791366,0.2681049249037877,0.36,7.4,694978.0,34749.0,1.91,20,16,4,80.0,17.0,6,1,13,2020/03/02,1500.0,2150.0,2019/12/02,1911.0,2592.0,2019/06/02,1709.0,2373.0,2018/06/02,2116.0,3530.0
1258,4634,東洋インキＳＣホールディングス,化学,2098.0,2116.0,400,SELL,4917,マンダム,化学,2164.0,2203.0,400,BUY,0.5901076321179721,0.9361306810817851,0.4125189263082777,0.030411201308370304,0.3839592257922619,0.3839592257922619,0.18116053342764868,1.67,3.95,694558.0,63142.0,3.04,11,10,1,90.91,19.0,3,0,8,2020/03/02,2087.0,2310.0,2019/12/02,2656.0,2993.0,2019/06/02,2228.0,2636.0,2018/06/02,3040.0,3505.0
2267,4061,デンカ,化学,2700.0,2715.0,400,BUY,4471,三洋化成工業,化学,4960.0,4950.0,200,SELL,0.633336177790828,0.9069738810497681,0.1714296023819159,0.010037097106857004,-1.149931422618783,1.149931422618783,1.2932641229100992,-9.55,9.7,689452.0,76606.0,4.05,9,8,1,88.89,21.0,1,0,8,2020/03/02,2657.0,4410.0,2019/12/02,3255.0,5450.0,2019/06/02,3065.0,5550.0,2018/06/02,4005.0,5260.0
1405,4061,デンカ,化学,2700.0,2715.0,400,SELL,6113,アマダホールディングス,機械,945.0,963.0,1100,BUY,0.6416542625247621,0.9328337335705781,0.1144915507873297,0.0305536035180413,0.2405833014007861,0.2405833014007861,0.2559898249754448,1.72,2.46,689426.0,57452.0,2.75,12,9,3,75.0,20.0,3,0,9,2020/03/02,2657.0,993.0,2019/12/02,3255.0,1237.0,2019/06/02,3065.0,1095.0,2018/06/02,4005.0,1196.0
1878,1662,石油資源開発,鉱業,2018.0,2039.0,400,BUY,5232,住友大阪セメント,ガラス・土石製品,3800.0,3800.0,200,SELL,0.6123967873266988,0.919502920352791,0.006795757438390114,0.08547495113089087,-0.5896636575052866,0.5896636575052866,0.7018123095485032,-6.14,7.32,689131.0,76570.0,4.04,9,8,1,88.89,17.0,6,0,3,2020/03/02,2292.0,3645.0,2019/12/02,2850.0,4730.0,2019/06/02,2181.0,4160.0,2018/06/02,2840.0,5100.0
1931,4185,ＪＳＲ,化学,2086.0,2079.0,500,BUY,4503,アステラス製薬,医薬品,1970.0,1932.5,500,SELL,0.8673255251306933,0.9177110691923387,0.030754464008458403,0.0016502914897678195,-0.9854216290588844,0.9854216290588844,1.3491976413256541,-3.53,7.05,688162.0,52936.0,2.7,13,11,2,84.62,18.0,4,0,9,2020/03/02,1944.0,1686.5,2019/12/02,1926.0,1877.0,2019/06/02,1525.0,1472.0,2018/06/02,2123.0,1699.5
210,6479,ミネベアミツミ,電気機器,1934.0,1979.0,500,BUY,7282,豊田合成,輸送用機器,2334.0,2361.0,400,SELL,0.922418140755037,0.9657342573326674,0.16784227300627447,0.0013335293461420074,-0.6891227948514721,0.6891227948514721,1.1102764250041688,-2.67,4.78,688097.0,45873.0,2.25,15,11,4,73.33,17.0,6,1,8,2020/03/02,1866.0,2266.0,2019/12/02,2192.0,2611.0,2019/06/02,1585.0,1867.0,2018/06/02,2057.0,2902.0
3091,3632,グリー,情報・通信業,457.0,456.0,2300,SELL,5423,東京製鐵,鉄鋼,704.0,709.0,1500,BUY,0.6287525855111663,0.8760251207040952,0.17438087708762423,0.007491098384044615,0.9898182620056852,0.9898182620056852,0.9811072526330744,4.83,1.38,687814.0,38212.0,1.8,18,10,8,55.56,18.0,6,0,12,2020/03/02,433.0,688.0,2019/12/02,516.0,829.0,2019/06/02,486.0,833.0,2018/06/02,647.0,904.0
2026,3632,グリー,情報・通信業,457.0,456.0,1900,BUY,6301,小松製作所,機械,2213.5,2220.5,400,SELL,0.9257018499558809,0.9149941853866959,0.0005641486630598873,0.040235372032622514,-0.7405979563121575,0.7405979563121575,0.6320192553250434,-3.76,2.45,684728.0,40278.0,2.08,17,12,5,70.59,18.0,6,1,10,2020/03/02,433.0,2150.0,2019/12/02,516.0,2592.0,2019/06/02,486.0,2373.0,2018/06/02,647.0,3530.0
1599,6301,小松製作所,機械,2213.5,2220.5,400,BUY,7189,西日本フィナンシャルホールディングス,銀行業,742.0,762.0,1200,SELL,0.811102910157577,0.9271391695722482,0.42392334576048457,0.09438338963427012,-1.807503365872521,1.807503365872521,1.3617937424054862,-10.97,2.95,683702.0,45580.0,2.41,15,13,2,86.67,20.0,3,0,12,2020/03/02,2150.0,636.0,2019/12/02,2592.0,849.0,2019/06/02,2373.0,783.0,2018/06/02,3530.0,1337.0
620,3076,あい　ホールディングス,卸売業,1458.0,1452.0,700,BUY,5334,日本特殊陶業,ガラス・土石製品,1751.0,1734.0,600,SELL,0.8902316130969931,0.9521144312787304,0.32145399546971615,0.010525395013466776,-0.9474559205423312,0.9474559205423312,1.1293537918314445,-4.23,2.31,681836.0,75760.0,3.78,9,8,1,88.89,18.0,4,0,5,2020/03/02,1515.0,1744.0,2019/12/02,1997.0,2192.0,2019/06/02,1625.0,1845.0,2018/06/02,2632.0,3095.0
2023,1662,石油資源開発,鉱業,2018.0,2039.0,500,BUY,9101,日本郵船,海運業,1534.0,1560.0,700,SELL,0.821373963163911,0.9151178951205232,0.11973980084185304,0.08100822396076313,-1.0802406337523736,1.0802406337523736,1.1768689659516816,-8.75,7.11,680479.0,56707.0,2.91,12,9,3,75.0,18.0,6,0,6,2020/03/02,2292.0,1561.0,2019/12/02,2850.0,1921.0,2019/06/02,2181.0,1617.0,2018/06/02,2840.0,2294.0
